FROM,TO,ROCK,AU,AG,CU,XCOLLAR,YCOLLAR,ZCOLLAR
336.442,338.942,1.0,6.81858,0.0,0.0,1851.90918,903.1303101,554.2888794
338.942,341.442,1.0,6.34691,251.0958089,0.0,1851.90918,903.1303101,554.2888794
341.442,343.942,2.0,9.85179,319.16292524,0.0,1851.90918,903.1303101,554.2888794
343.942,346.442,2.0,9.06231,107.1337406,0.0,1851.90918,903.1303101,554.2888794
346.442,348.942,2.0,4.71414,148.9073577,0.0,1851.90918,903.1303101,554.2888794
348.942,351.442,1.0,3.63082,76.33753199,0.0,1851.90918,903.1303101,554.2888794
351.442,353.942,1.0,2.05382,65.36237687,0.0,1851.90918,903.1303101,554.2888794
353.942,356.442,1.0,3.55907,93.39954222,0.0,1851.90918,903.1303101,554.2888794
356.442,358.942,1.0,4.73514,131.4197343,0.0,1851.90918,903.1303101,554.2888794
358.942,361.442,1.0,1.72357,56.58713196,0.0,1851.90918,903.1303101,554.2888794
361.442,363.942,1.0,3.53378,17.95406228,0.0,1851.90918,903.1303101,554.2888794
363.942,366.442,1.0,1.87566,105.0151523,0.0,1851.90918,903.1303101,554.2888794
366.442,368.942,1.0,0.52988,23.35715996,0.0,1851.90918,903.1303101,554.2888794
368.942,371.442,1.0,1.09158,112.4039175,0.0,1851.90918,903.1303101,554.2888794
371.442,373.942,1.0,1.03131,46.42027212,0.0,1851.90918,903.1303101,554.2888794
373.942,376.442,1.0,1.78353,32.87975963,0.0,1851.90918,903.1303101,554.2888794
376.442,378.942,1.0,2.4427,182.8468929,0.0,1851.90918,903.1303101,554.2888794
378.942,381.442,1.0,2.3441,51.81898759,0.0,1851.90918,903.1303101,554.2888794
381.442,383.942,1.0,3.91805,179.3479102,0.0,1851.90918,903.1303101,554.2888794
383.942,386.442,1.0,4.02273,0.0,0.0,1851.90918,903.1303101,554.2888794
386.442,388.942,1.0,3.31496,47.30530259,0.0,1851.90918,903.1303101,554.2888794
388.942,391.442,1.0,3.3885,0.0,0.0,1851.90918,903.1303101,554.2888794
391.442,392.698,1.0,2.87691,119.3606215,0.0,1851.90918,903.1303101,554.2888794
0.0,215.776,0.0,0.0,0.0,0.0,1897.270386,882.9210205,559.87854
215.776,217.767,1.0,0.51225,30.59948651,0.0,1897.270386,882.9210205,559.87854
217.767,220.267,1.0,0.98243,26.11551494,0.0,1897.270386,882.9210205,559.87854
220.267,222.767,1.0,2.32418,105.6638629,0.0,1897.270386,882.9210205,559.87854
222.767,225.267,2.0,2.45416,167.4920878,0.0,1897.270386,882.9210205,559.87854
225.267,227.767,1.0,2.078,105.7957691,0.0,1897.270386,882.9210205,559.87854
227.767,230.267,1.0,2.20064,109.1435978,0.0,1897.270386,882.9210205,559.87854
230.267,232.767,1.0,2.83971,123.3000151,0.0,1897.270386,882.9210205,559.87854
232.767,235.267,1.0,1.12821,65.31641111,0.0,1897.270386,882.9210205,559.87854
235.267,237.767,1.0,2.0619,67.5739021,0.0,1897.270386,882.9210205,559.87854
237.767,240.267,1.0,1.6954,96.98966555,0.0,1897.270386,882.9210205,559.87854
240.267,242.767,1.0,3.61491,114.9028921,0.0,1897.270386,882.9210205,559.87854
242.767,245.267,1.0,4.8337,88.1361808,0.0,1897.270386,882.9210205,559.87854
245.267,247.767,1.0,5.32088,215.3388639,0.0,1897.270386,882.9210205,559.87854
247.767,250.267,1.0,8.08061,319.16292524,0.0,1897.270386,882.9210205,559.87854
250.267,252.767,1.0,6.85557,221.5904855,0.0,1897.270386,882.9210205,559.87854
252.767,255.267,1.0,5.12046,140.5854869,0.0,1897.270386,882.9210205,559.87854
255.267,257.767,1.0,2.10184,114.2586669,0.0,1897.270386,882.9210205,559.87854
257.767,260.267,1.0,3.45412,149.0460252,0.0,1897.270386,882.9210205,559.87854
260.267,262.767,1.0,2.84268,180.2003347,0.0,1897.270386,882.9210205,559.87854
262.767,265.267,1.0,2.17094,5.83492391,0.0,1897.270386,882.9210205,559.87854
265.267,267.767,1.0,2.41442,99.4136004,0.0,1897.270386,882.9210205,559.87854
267.767,270.267,1.0,2.03358,106.8286913,0.0,1897.270386,882.9210205,559.87854
270.267,272.767,2.0,2.53092,102.0236631,0.0,1897.270386,882.9210205,559.87854
272.767,275.267,1.0,2.03103,72.99178128,0.0,1897.270386,882.9210205,559.87854
275.267,277.767,1.0,0.93433,56.82217419,0.0,1897.270386,882.9210205,559.87854
277.767,280.267,1.0,1.1738,23.0956572,0.0,1897.270386,882.9210205,559.87854
280.267,282.767,2.0,1.04096,0.0,0.0,1897.270386,882.9210205,559.87854
282.767,285.267,2.0,3.44695,195.5751268,0.0,1897.270386,882.9210205,559.87854
285.267,287.767,2.0,2.08754,42.5529532,0.0,1897.270386,882.9210205,559.87854
287.767,290.267,1.0,1.61437,90.72749211,0.0,1897.270386,882.9210205,559.87854
290.267,292.767,2.0,1.75866,134.586057,0.0,1897.270386,882.9210205,559.87854
292.767,295.267,2.0,2.9293,58.72249029,0.0,1897.270386,882.9210205,559.87854
295.267,297.767,2.0,2.52982,33.20980254,0.0,1897.270386,882.9210205,559.87854
297.767,300.267,2.0,3.66627,99.11306938,0.0,1897.270386,882.9210205,559.87854
300.267,302.767,2.0,2.97028,106.3517433,0.0,1897.270386,882.9210205,559.87854
302.767,305.267,3.0,5.10115,258.6640324,0.0,1897.270386,882.9210205,559.87854
305.267,307.767,2.0,5.68173,158.9466335,0.0,1897.270386,882.9210205,559.87854
307.767,310.267,3.0,6.37945,319.16292524,0.0,1897.270386,882.9210205,559.87854
310.267,312.767,2.0,4.16842,0.0,0.0,1897.270386,882.9210205,559.87854
312.767,315.267,2.0,4.95555,131.1683628,0.0,1897.270386,882.9210205,559.87854
315.267,317.767,2.0,3.76479,71.46167898,0.0,1897.270386,882.9210205,559.87854
317.767,320.267,2.0,3.35572,80.02973182,0.0,1897.270386,882.9210205,559.87854
320.267,322.767,2.0,2.42224,60.40020188,0.0,1897.270386,882.9210205,559.87854
322.767,325.267,2.0,1.76921,196.3124519,0.0,1897.270386,882.9210205,559.87854
325.267,327.767,3.0,2.3078,91.95989426,0.0,1897.270386,882.9210205,559.87854
327.767,330.267,3.0,2.72684,83.22959283,0.0,1897.270386,882.9210205,559.87854
330.267,332.767,3.0,1.58822,61.28703859,0.0,1897.270386,882.9210205,559.87854
332.767,335.267,3.0,0.69326,7.83790556,0.0,1897.270386,882.9210205,559.87854
335.267,337.767,2.0,0.60278,27.84487951,0.0,1897.270386,882.9210205,559.87854
337.767,340.267,2.0,0.75857,56.51557634,0.0,1897.270386,882.9210205,559.87854
340.267,342.767,1.0,1.12453,78.30192179,0.0,1897.270386,882.9210205,559.87854
342.767,345.267,1.0,2.49643,59.85180006,0.0,1897.270386,882.9210205,559.87854
345.267,347.767,2.0,3.21729,43.95846469,0.0,1897.270386,882.9210205,559.87854
347.767,350.267,2.0,2.77936,50.37641677,0.0,1897.270386,882.9210205,559.87854
350.267,352.767,2.0,3.68412,105.1076159,0.0,1897.270386,882.9210205,559.87854
352.767,355.267,1.0,2.39224,112.6324742,0.0,1897.270386,882.9210205,559.87854
355.267,357.767,1.0,1.85395,38.29727899,0.0,1897.270386,882.9210205,559.87854
357.767,360.267,1.0,1.56903,39.72273309,0.0,1897.270386,882.9210205,559.87854
360.267,362.767,1.0,2.30938,84.08303785,0.0,1897.270386,882.9210205,559.87854
362.767,365.267,1.0,1.6344,29.29712863,0.0,1897.270386,882.9210205,559.87854
365.267,367.767,1.0,1.74638,56.93835189,0.0,1897.270386,882.9210205,559.87854
367.767,370.267,1.0,1.94115,59.88663267,0.0,1897.270386,882.9210205,559.87854
370.267,372.767,1.0,1.06813,57.57303404,0.0,1897.270386,882.9210205,559.87854
372.767,375.267,1.0,1.33295,31.0118448,0.0,1897.270386,882.9210205,559.87854
375.267,377.767,1.0,3.90622,143.3585552,0.0,1897.270386,882.9210205,559.87854
377.767,380.267,2.0,2.39175,29.92275675,0.0,1897.270386,882.9210205,559.87854
380.267,380.674,2.0,2.65394,102.2359563,0.0,1897.270386,882.9210205,559.87854
0.0,207.916,0.0,0.0,0.0,0.0,1937.588989,854.833374,563.69104
207.916,210.149,3.0,2.48224,18.43681935,0.0,1937.588989,854.833374,563.69104
210.149,212.649,2.0,1.89947,15.78052744,0.0,1937.588989,854.833374,563.69104
212.649,215.149,2.0,1.14362,51.54723211,0.0,1937.588989,854.833374,563.69104
215.149,217.649,1.0,0.84365,7.72683338,0.0,1937.588989,854.833374,563.69104
217.649,220.149,1.0,0.81505,31.35354821,0.0,1937.588989,854.833374,563.69104
220.149,222.649,1.0,1.73185,19.42561371,0.0,1937.588989,854.833374,563.69104
222.649,225.149,1.0,1.66006,47.15822894,0.0,1937.588989,854.833374,563.69104
225.149,227.649,1.0,2.31421,57.37149321,0.0,1937.588989,854.833374,563.69104
227.649,230.149,1.0,1.91303,64.59183615,0.0,1937.588989,854.833374,563.69104
230.149,232.649,1.0,1.35586,25.27615457,0.0,1937.588989,854.833374,563.69104
232.649,235.149,1.0,1.45591,48.19836262,0.0,1937.588989,854.833374,563.69104
235.149,237.649,1.0,1.33285,82.10247025,0.0,1937.588989,854.833374,563.69104
237.649,240.149,1.0,2.45933,117.7412367,0.0,1937.588989,854.833374,563.69104
240.149,242.649,1.0,2.7519,29.59281772,0.0,1937.588989,854.833374,563.69104
242.649,245.149,2.0,4.63665,10.6754012,0.0,1937.588989,854.833374,563.69104
245.149,247.649,2.0,8.9258,134.3613187,0.0,1937.588989,854.833374,563.69104
247.649,250.149,2.0,7.00506,222.6007415,0.0,1937.588989,854.833374,563.69104
250.149,252.649,2.0,7.51881,268.8588245,0.0,1937.588989,854.833374,563.69104
252.649,255.149,2.0,3.56216,152.3020276,0.0,1937.588989,854.833374,563.69104
255.149,257.649,2.0,3.13706,59.34171154,0.0,1937.588989,854.833374,563.69104
257.649,260.149,2.0,5.13416,86.73859408,0.0,1937.588989,854.833374,563.69104
260.149,262.649,2.0,2.41803,108.7781343,0.0,1937.588989,854.833374,563.69104
262.649,265.149,2.0,3.29624,36.60978676,0.0,1937.588989,854.833374,563.69104
265.149,267.649,2.0,2.7279,47.44663003,0.0,1937.588989,854.833374,563.69104
267.649,270.149,1.0,1.57991,64.70065875,0.0,1937.588989,854.833374,563.69104
270.149,272.649,1.0,0.9867,47.61078328,0.0,1937.588989,854.833374,563.69104
272.649,275.149,1.0,2.23206,111.4426883,0.0,1937.588989,854.833374,563.69104
275.149,277.649,2.0,6.00671,253.4365815,0.0,1937.588989,854.833374,563.69104
277.649,280.149,2.0,4.12317,177.6491134,0.0,1937.588989,854.833374,563.69104
280.149,282.649,1.0,1.91023,143.6493744,0.0,1937.588989,854.833374,563.69104
282.649,285.149,1.0,1.56589,47.773303,0.0,1937.588989,854.833374,563.69104
285.149,287.649,1.0,2.31433,151.2916781,0.0,1937.588989,854.833374,563.69104
287.649,290.149,1.0,2.22642,187.8985446,0.0,1937.588989,854.833374,563.69104
290.149,292.649,1.0,2.33729,29.94139854,0.0,1937.588989,854.833374,563.69104
292.649,295.149,1.0,1.49253,47.55139328,0.0,1937.588989,854.833374,563.69104
295.149,297.649,1.0,2.08442,121.2111992,0.0,1937.588989,854.833374,563.69104
297.649,300.149,1.0,2.69211,98.29495425,0.0,1937.588989,854.833374,563.69104
300.149,302.649,1.0,3.2055,80.39089899,0.0,1937.588989,854.833374,563.69104
302.649,305.149,1.0,2.07687,39.78751549,0.0,1937.588989,854.833374,563.69104
305.149,307.649,1.0,1.90984,55.6538315,0.0,1937.588989,854.833374,563.69104
307.649,310.149,1.0,2.53989,77.93397607,0.0,1937.588989,854.833374,563.69104
310.149,312.649,1.0,2.85165,48.63687145,0.0,1937.588989,854.833374,563.69104
312.649,315.149,1.0,1.89092,79.34806551,0.0,1937.588989,854.833374,563.69104
315.149,317.649,2.0,2.56834,95.84736062,0.0,1937.588989,854.833374,563.69104
317.649,320.149,2.0,2.26895,59.50919449,0.0,1937.588989,854.833374,563.69104
320.149,322.649,2.0,1.41682,32.27120397,0.0,1937.588989,854.833374,563.69104
322.649,325.149,2.0,1.83702,60.71325167,0.0,1937.588989,854.833374,563.69104
325.149,327.649,2.0,3.0973,49.21795215,0.0,1937.588989,854.833374,563.69104
327.649,330.149,3.0,2.80527,67.64559587,0.0,1937.588989,854.833374,563.69104
330.149,332.649,2.0,2.00201,40.21473011,0.0,1937.588989,854.833374,563.69104
332.649,335.149,2.0,2.21507,50.00080635,0.0,1937.588989,854.833374,563.69104
335.149,337.649,1.0,2.00828,69.09213466,0.0,1937.588989,854.833374,563.69104
337.649,340.149,2.0,2.0763,43.61984901,0.0,1937.588989,854.833374,563.69104
340.149,342.649,2.0,0.90134,30.08779374,0.0,1937.588989,854.833374,563.69104
342.649,345.149,1.0,0.98687,52.28262079,0.0,1937.588989,854.833374,563.69104
345.149,347.649,2.0,0.52459,32.22455319,0.0,1937.588989,854.833374,563.69104
347.649,350.149,1.0,1.74659,41.85128414,0.0,1937.588989,854.833374,563.69104
350.149,352.649,1.0,1.88049,68.82156029,0.0,1937.588989,854.833374,563.69104
352.649,355.149,2.0,2.11286,46.78730688,0.0,1937.588989,854.833374,563.69104
355.149,357.649,2.0,3.35571,74.21283398,0.0,1937.588989,854.833374,563.69104
357.649,360.149,1.0,1.71543,52.6278291,0.0,1937.588989,854.833374,563.69104
360.149,362.649,2.0,1.65128,35.15194425,0.0,1937.588989,854.833374,563.69104
362.649,365.149,2.0,1.23833,40.53683201,0.0,1937.588989,854.833374,563.69104
365.149,367.649,2.0,1.30585,57.28879059,0.0,1937.588989,854.833374,563.69104
367.649,370.149,1.0,0.9504,33.898981,0.0,1937.588989,854.833374,563.69104
370.149,372.649,1.0,0.88648,29.49392872,0.0,1937.588989,854.833374,563.69104
372.649,372.792,2.0,0.74421,72.65628546,0.0,1937.588989,854.833374,563.69104
0.0,199.675,0.0,0.0,0.0,0.0,1981.742676,831.2484741,567.5529175
199.675,199.891,2.0,2.65422,53.0072979,0.0,1981.742676,831.2484741,567.5529175
199.891,202.391,2.0,2.27335,96.73244361,0.0,1981.742676,831.2484741,567.5529175
202.391,204.891,2.0,1.32453,68.34594332,0.0,1981.742676,831.2484741,567.5529175
204.891,207.391,2.0,1.10447,34.21652158,0.0,1981.742676,831.2484741,567.5529175
207.391,209.891,2.0,1.60228,49.5828998,0.0,1981.742676,831.2484741,567.5529175
209.891,212.391,2.0,2.65395,319.16292524,0.0,1981.742676,831.2484741,567.5529175
212.391,214.891,2.0,2.65432,0.0,0.0,1981.742676,831.2484741,567.5529175
214.891,217.391,2.0,2.75565,33.80556394,0.0,1981.742676,831.2484741,567.5529175
217.391,219.891,1.0,2.24741,37.68827318,0.0,1981.742676,831.2484741,567.5529175
219.891,222.391,2.0,1.06763,23.77443197,0.0,1981.742676,831.2484741,567.5529175
222.391,224.891,2.0,1.99256,95.39455183,0.0,1981.742676,831.2484741,567.5529175
224.891,227.391,1.0,1.78855,49.87545697,0.0,1981.742676,831.2484741,567.5529175
227.391,229.891,1.0,1.52145,85.44097821,0.0,1981.742676,831.2484741,567.5529175
229.891,232.391,1.0,0.98557,38.66607512,0.0,1981.742676,831.2484741,567.5529175
232.391,234.891,1.0,1.10734,15.54835536,0.0,1981.742676,831.2484741,567.5529175
234.891,237.391,2.0,2.5398,110.979079,0.0,1981.742676,831.2484741,567.5529175
237.391,239.891,2.0,1.7085,39.98450852,0.0,1981.742676,831.2484741,567.5529175
239.891,242.391,2.0,0.84356,237.2454629,0.0,1981.742676,831.2484741,567.5529175
242.391,244.891,2.0,2.31438,77.88243089,0.0,1981.742676,831.2484741,567.5529175
244.891,247.391,2.0,3.08928,116.5224847,0.0,1981.742676,831.2484741,567.5529175
247.391,249.891,1.0,4.00323,84.76121576,0.0,1981.742676,831.2484741,567.5529175
249.891,252.391,1.0,4.635,105.7442522,0.0,1981.742676,831.2484741,567.5529175
252.391,254.891,1.0,3.49454,93.17976146,0.0,1981.742676,831.2484741,567.5529175
254.891,257.391,1.0,4.19506,92.14569277,0.0,1981.742676,831.2484741,567.5529175
257.391,259.891,1.0,2.94353,87.20555367,0.0,1981.742676,831.2484741,567.5529175
259.891,262.391,1.0,3.37774,174.9505318,0.0,1981.742676,831.2484741,567.5529175
262.391,264.891,1.0,2.20256,81.08090162,0.0,1981.742676,831.2484741,567.5529175
264.891,267.391,1.0,2.18022,69.41190276,0.0,1981.742676,831.2484741,567.5529175
267.391,269.891,1.0,2.38878,81.97288715,0.0,1981.742676,831.2484741,567.5529175
269.891,272.391,1.0,1.0468,57.33196648,0.0,1981.742676,831.2484741,567.5529175
272.391,274.891,1.0,2.3138,122.4112604,0.0,1981.742676,831.2484741,567.5529175
274.891,277.391,1.0,2.32106,97.47858609,0.0,1981.742676,831.2484741,567.5529175
277.391,279.891,1.0,2.85804,0.0,0.0,1981.742676,831.2484741,567.5529175
279.891,282.391,1.0,3.44603,151.5775621,0.0,1981.742676,831.2484741,567.5529175
282.391,284.891,1.0,2.35168,10.17724908,0.0,1981.742676,831.2484741,567.5529175
284.891,287.391,2.0,1.32018,48.85882167,0.0,1981.742676,831.2484741,567.5529175
287.391,289.891,1.0,2.50962,42.87996614,0.0,1981.742676,831.2484741,567.5529175
289.891,292.391,1.0,1.0867,57.89250999,0.0,1981.742676,831.2484741,567.5529175
292.391,294.891,1.0,0.40839,17.38605374,0.0,1981.742676,831.2484741,567.5529175
294.891,297.391,1.0,0.4958,32.44800889,0.0,1981.742676,831.2484741,567.5529175
297.391,299.891,1.0,0.19664,12.55537992,0.0,1981.742676,831.2484741,567.5529175
299.891,302.391,1.0,0.39886,39.94934443,0.0,1981.742676,831.2484741,567.5529175
302.391,304.891,1.0,0.93848,37.63655775,0.0,1981.742676,831.2484741,567.5529175
304.891,307.391,1.0,1.12838,94.34528294,0.0,1981.742676,831.2484741,567.5529175
307.391,309.891,1.0,1.01421,90.56136569,0.0,1981.742676,831.2484741,567.5529175
309.891,312.391,1.0,1.12915,16.46880316,0.0,1981.742676,831.2484741,567.5529175
312.391,314.891,1.0,2.39578,69.05506018,0.0,1981.742676,831.2484741,567.5529175
314.891,317.391,1.0,1.54116,47.47013928,0.0,1981.742676,831.2484741,567.5529175
317.391,319.891,1.0,2.26928,99.1358307,0.0,1981.742676,831.2484741,567.5529175
319.891,322.391,1.0,1.40003,29.88839872,0.0,1981.742676,831.2484741,567.5529175
322.391,324.891,1.0,2.6502,54.40279683,0.0,1981.742676,831.2484741,567.5529175
324.891,327.391,1.0,2.06357,62.66289201,0.0,1981.742676,831.2484741,567.5529175
327.391,329.891,1.0,3.3085,129.410633,0.0,1981.742676,831.2484741,567.5529175
329.891,332.391,1.0,3.0065,103.7342319,0.0,1981.742676,831.2484741,567.5529175
332.391,334.891,1.0,2.51251,111.9910124,0.0,1981.742676,831.2484741,567.5529175
334.891,337.391,1.0,1.91566,24.77049462,0.0,1981.742676,831.2484741,567.5529175
337.391,339.891,1.0,0.88579,18.07822775,0.0,1981.742676,831.2484741,567.5529175
339.891,342.391,1.0,1.12957,16.15109331,0.0,1981.742676,831.2484741,567.5529175
342.391,344.891,1.0,0.93419,33.42624484,0.0,1981.742676,831.2484741,567.5529175
344.891,347.391,1.0,1.21953,31.73096886,0.0,1981.742676,831.2484741,567.5529175
347.391,349.891,2.0,1.05725,14.79806579,0.0,1981.742676,831.2484741,567.5529175
349.891,352.391,1.0,1.54388,29.88984647,0.0,1981.742676,831.2484741,567.5529175
352.391,354.891,1.0,1.85364,71.41789749,0.0,1981.742676,831.2484741,567.5529175
354.891,357.391,1.0,1.48492,66.66471522,0.0,1981.742676,831.2484741,567.5529175
357.391,359.891,1.0,1.64943,24.38634295,0.0,1981.742676,831.2484741,567.5529175
359.891,362.391,1.0,1.14937,192.4070554,0.0,1981.742676,831.2484741,567.5529175
362.391,364.891,1.0,1.17601,50.15593654,0.0,1981.742676,831.2484741,567.5529175
364.891,365.344,1.0,1.4752,70.30772311,0.0,1981.742676,831.2484741,567.5529175
0.0,197.611,0.0,0.0,0.0,0.0,2022.289795,810.7780151,575.3970337
197.611,199.202,1.0,0.35743,19.4006479,0.0,2022.289795,810.7780151,575.3970337
199.202,201.702,1.0,0.76864,60.38582847,0.0,2022.289795,810.7780151,575.3970337
201.702,204.202,1.0,1.49541,71.4455837,0.0,2022.289795,810.7780151,575.3970337
204.202,206.702,1.0,1.4631,47.54049723,0.0,2022.289795,810.7780151,575.3970337
206.702,209.202,1.0,3.63011,33.91968378,0.0,2022.289795,810.7780151,575.3970337
209.202,211.702,1.0,1.35569,67.31581509,0.0,2022.289795,810.7780151,575.3970337
211.702,214.202,1.0,2.03645,64.0959708,0.0,2022.289795,810.7780151,575.3970337
214.202,216.702,1.0,1.36735,60.42482667,0.0,2022.289795,810.7780151,575.3970337
216.702,219.202,1.0,2.10564,132.4781276,0.0,2022.289795,810.7780151,575.3970337
219.202,221.702,1.0,2.7339,30.2498971,0.0,2022.289795,810.7780151,575.3970337
221.702,224.202,1.0,1.66382,71.2809176,0.0,2022.289795,810.7780151,575.3970337
224.202,226.702,1.0,1.98706,45.36664543,0.0,2022.289795,810.7780151,575.3970337
226.702,229.202,1.0,3.1409,63.05273785,0.0,2022.289795,810.7780151,575.3970337
229.202,231.702,1.0,2.06888,111.0510153,0.0,2022.289795,810.7780151,575.3970337
231.702,234.202,1.0,3.09122,61.07483185,0.0,2022.289795,810.7780151,575.3970337
234.202,236.702,1.0,2.55235,37.20647361,0.0,2022.289795,810.7780151,575.3970337
236.702,239.202,1.0,3.76141,83.28278947,0.0,2022.289795,810.7780151,575.3970337
239.202,241.702,1.0,2.8741,66.2183403,0.0,2022.289795,810.7780151,575.3970337
241.702,244.202,1.0,1.92848,65.27415064,0.0,2022.289795,810.7780151,575.3970337
244.202,246.702,1.0,1.17247,50.25387518,0.0,2022.289795,810.7780151,575.3970337
246.702,249.202,1.0,1.19008,37.79289193,0.0,2022.289795,810.7780151,575.3970337
249.202,251.702,1.0,2.54292,152.0405902,0.0,2022.289795,810.7780151,575.3970337
251.702,254.202,1.0,1.33291,37.28040896,0.0,2022.289795,810.7780151,575.3970337
254.202,256.702,1.0,2.42353,37.4386922,0.0,2022.289795,810.7780151,575.3970337
256.702,259.202,1.0,4.1321,92.32767934,0.0,2022.289795,810.7780151,575.3970337
