BHID,FROM,TO,ROCK
117,162.2920586,164.7920586,1.0
117,164.7920586,167.2920586,1.0
117,167.2920586,169.7920586,1.0
117,169.7920586,172.2920586,1.0
117,172.2920586,174.7920586,1.0
117,174.7920586,177.2920586,1.0
117,177.2920586,179.7920586,1.0
117,179.7920586,182.2920586,2.0
117,182.2920586,184.7920586,2.0
117,184.7920586,187.2920586,2.0
117,187.2920586,189.7920586,2.0
117,189.7920586,192.2920586,1.0
117,192.2920586,194.7920586,1.0
117,194.7920586,197.2920586,1.0
117,197.2920586,199.7920586,1.0
117,199.7920586,202.2920586,1.0
117,202.2920586,204.7920586,1.0
117,204.7920586,207.2920586,1.0
117,207.2920586,209.7920586,1.0
117,209.7920586,210.9698037,1.0
118,0,89.405318,0.0
118,89.405318,89.78711309,1.0
118,89.78711309,92.28711309,1.0
118,92.28711309,94.78711309,1.0
118,94.78711309,97.28711309,1.0
118,97.28711309,99.78711309,1.0
118,99.78711309,102.2871131,1.0
118,102.2871131,104.7871131,1.0
118,104.7871131,107.2871131,1.0
118,107.2871131,109.7871131,1.0
118,109.7871131,112.2871131,1.0
118,112.2871131,114.7871131,1.0
118,114.7871131,117.2871131,1.0
118,117.2871131,119.7871131,1.0
118,119.7871131,122.2871131,1.0
118,122.2871131,124.7871131,1.0
118,124.7871131,127.2871131,1.0
118,127.2871131,129.7871131,1.0
118,129.7871131,132.2871131,1.0
118,132.2871131,134.7871131,1.0
118,134.7871131,137.2871131,1.0
118,137.2871131,139.7871131,1.0
118,139.7871131,142.2871131,1.0
118,142.2871131,144.7871131,1.0
118,144.7871131,147.2871131,1.0
118,147.2871131,149.7871131,1.0
118,149.7871131,152.2871131,1.0
118,152.2871131,154.7871131,1.0
118,154.7871131,157.2871131,1.0
118,157.2871131,159.7871131,1.0
118,159.7871131,162.2871131,1.0
118,162.2871131,164.7871131,1.0
118,164.7871131,167.2871131,1.0
118,167.2871131,169.7871131,1.0
118,169.7871131,172.2871131,1.0
118,172.2871131,174.7871131,1.0
118,174.7871131,177.2871131,1.0
118,177.2871131,179.7871131,1.0
118,179.7871131,181.8400993,1.0
119,0,225.4991647,0.0
119,225.4991647,227.6965615,1.0
119,227.6965615,230.1965615,1.0
119,230.1965615,232.6965615,1.0
119,232.6965615,235.1965615,1.0
119,235.1965615,237.6965615,1.0
119,237.6965615,240.1965615,1.0
119,240.1965615,242.6965615,1.0
119,242.6965615,245.1965615,1.0
119,245.1965615,247.6965615,1.0
119,247.6965615,250.1965615,1.0
119,250.1965615,252.6965615,1.0
119,252.6965615,255.1965615,1.0
119,255.1965615,257.6965615,1.0
119,257.6965615,260.1965615,1.0
119,260.1965615,262.6965615,1.0
119,262.6965615,265.1965615,1.0
119,265.1965615,267.6965615,1.0
119,267.6965615,270.1965615,1.0
119,270.1965615,272.6965615,1.0
119,272.6965615,275.1965615,1.0
119,275.1965615,277.6965615,1.0
119,277.6965615,280.1965615,1.0
119,280.1965615,280.3120048,2.0
121,0,141.5299693,0.0
121,141.5299693,143.8545722,2.0
121,143.8545722,146.3545722,2.0
121,146.3545722,148.8545722,2.0
121,148.8545722,151.3545722,1.0
121,151.3545722,153.8545722,2.0
121,153.8545722,156.3545722,1.0
121,156.3545722,158.8545722,1.0
121,158.8545722,161.3545722,1.0
121,161.3545722,163.8545722,1.0
121,163.8545722,166.3545722,1.0
121,166.3545722,168.8545722,1.0
121,168.8545722,171.3545722,1.0
121,171.3545722,173.8545722,1.0
121,173.8545722,176.3545722,1.0
121,176.3545722,178.8545722,1.0
121,178.8545722,181.3545722,1.0
121,181.3545722,183.8545722,1.0
121,183.8545722,186.3545722,1.0
121,186.3545722,188.8545722,1.0
121,188.8545722,191.3545722,1.0
121,191.3545722,193.8545722,1.0
121,193.8545722,196.3545722,1.0
121,196.3545722,198.8545722,1.0
121,198.8545722,201.3545722,1.0
121,201.3545722,203.8545722,1.0
121,203.8545722,206.3545722,1.0
121,206.3545722,208.8545722,1.0
121,208.8545722,211.3545722,2.0
121,211.3545722,213.8545722,2.0
121,213.8545722,216.3545722,2.0
121,216.3545722,218.8545722,2.0
121,218.8545722,221.3545722,2.0
121,221.3545722,223.8545722,2.0
121,223.8545722,226.3545722,2.0
121,226.3545722,228.8545722,3.0
121,228.8545722,231.3545722,3.0
121,231.3545722,233.8545722,3.0
121,233.8545722,236.3545722,3.0
121,236.3545722,238.8545722,3.0
121,238.8545722,241.3545722,3.0
121,241.3545722,243.8545722,3.0
121,243.8545722,246.3545722,3.0
121,246.3545722,248.8545722,3.0
121,248.8545722,251.3545722,2.0
121,251.3545722,253.8545722,3.0
121,253.8545722,256.3545722,2.0
121,256.3545722,258.8545722,2.0
121,258.8545722,261.3545722,1.0
121,261.3545722,263.8545722,2.0
121,263.8545722,266.3545722,2.0
121,266.3545722,268.8545722,1.0
121,268.8545722,271.3545722,1.0
121,271.3545722,273.8545722,1.0
121,273.8545722,276.3545722,1.0
121,276.3545722,278.8545722,2.0
121,278.8545722,279.2893274,2.0
122,0,168.4486149,0.0
122,168.4486149,170.3278529,1.0
122,170.3278529,172.8278529,2.0
122,172.8278529,175.3278529,1.0
122,175.3278529,177.8278529,1.0
122,177.8278529,180.3278529,1.0
122,180.3278529,182.8278529,1.0
122,182.8278529,185.3278529,1.0
122,185.3278529,187.8278529,1.0
122,187.8278529,190.3278529,1.0
122,190.3278529,192.8278529,1.0
122,192.8278529,195.3278529,1.0
122,195.3278529,197.8278529,1.0
122,197.8278529,200.3278529,1.0
122,200.3278529,202.8278529,1.0
122,202.8278529,205.3278529,1.0
122,205.3278529,207.8278529,1.0
122,207.8278529,210.3278529,1.0
122,210.3278529,212.8278529,1.0
122,212.8278529,215.3278529,1.0
122,215.3278529,217.8278529,1.0
122,217.8278529,220.3278529,1.0
122,220.3278529,222.8278529,1.0
122,222.8278529,225.3278529,1.0
122,225.3278529,227.8278529,1.0
122,227.8278529,230.3278529,1.0
122,230.3278529,232.8278529,1.0
122,232.8278529,235.3278529,1.0
122,235.3278529,237.8278529,1.0
122,237.8278529,240.3278529,1.0
122,240.3278529,242.8278529,2.0
122,242.8278529,245.3278529,2.0
122,245.3278529,247.8278529,2.0
122,247.8278529,250.3278529,2.0
122,250.3278529,252.8278529,2.0
122,252.8278529,255.3278529,2.0
122,255.3278529,257.8278529,1.0
122,257.8278529,260.3278529,1.0
122,260.3278529,262.8278529,2.0
122,262.8278529,265.3278529,1.0
122,265.3278529,267.8278529,2.0
122,267.8278529,270.3278529,2.0
122,270.3278529,272.8278529,2.0
122,272.8278529,275.3278529,2.0
122,275.3278529,277.8278529,1.0
122,277.8278529,280.3278529,1.0
122,280.3278529,282.8278529,2.0
122,282.8278529,283.0647327,1.0
123,0,157.7389861,0.0
123,157.7389861,158.4074922,1.0
123,158.4074922,160.9074922,1.0
123,160.9074922,163.4074922,1.0
123,163.4074922,165.9074922,1.0
123,165.9074922,168.4074922,1.0
123,168.4074922,170.9074922,1.0
123,170.9074922,173.4074922,1.0
123,173.4074922,175.9074922,1.0
123,175.9074922,178.4074922,1.0
123,178.4074922,180.9074922,1.0
123,180.9074922,183.4074922,1.0
123,183.4074922,185.9074922,1.0
123,185.9074922,188.4074922,1.0
123,188.4074922,190.9074922,1.0
123,190.9074922,193.4074922,1.0
123,193.4074922,195.9074922,1.0
123,195.9074922,198.4074922,1.0
123,198.4074922,200.9074922,1.0
123,200.9074922,203.4074922,1.0
123,203.4074922,205.9074922,1.0
123,205.9074922,208.4074922,1.0
123,208.4074922,210.9074922,1.0
123,210.9074922,213.4074922,1.0
123,213.4074922,215.9074922,1.0
123,215.9074922,218.4074922,1.0
123,218.4074922,220.9074922,1.0
123,220.9074922,223.4074922,1.0
123,223.4074922,225.9074922,1.0
123,225.9074922,228.4074922,1.0
123,228.4074922,230.9074922,1.0
123,230.9074922,233.4074922,1.0
123,233.4074922,235.9074922,1.0
123,235.9074922,238.4074922,1.0
123,238.4074922,240.9074922,1.0
123,240.9074922,243.4074922,1.0
123,243.4074922,245.9074922,1.0
123,245.9074922,248.4074922,1.0
123,248.4074922,250.9074922,1.0
123,250.9074922,253.4074922,1.0
123,253.4074922,255.9074922,1.0
123,255.9074922,258.4074922,1.0
123,258.4074922,260.9074922,1.0
123,260.9074922,263.4074922,1.0
123,263.4074922,265.9074922,1.0
123,265.9074922,267.3189297,1.0
124,0,144.2809666,0.0
124,144.2809666,144.762849,2.0
124,144.762849,147.262849,1.0
124,147.262849,149.762849,1.0
124,149.762849,152.262849,2.0
124,152.262849,154.762849,2.0
124,154.762849,157.262849,2.0
124,157.262849,159.762849,2.0
124,159.762849,162.262849,1.0
124,162.262849,164.762849,1.0
124,164.762849,167.262849,1.0
124,167.262849,169.762849,1.0
124,169.762849,172.262849,1.0
124,172.262849,174.762849,1.0
124,174.762849,177.262849,2.0
124,177.262849,179.762849,1.0
124,179.762849,182.262849,1.0
124,182.262849,184.762849,1.0
124,184.762849,187.262849,1.0
124,187.262849,189.762849,1.0
124,189.762849,192.262849,1.0
124,192.262849,194.762849,1.0
124,194.762849,197.262849,1.0
124,197.262849,199.762849,1.0
124,199.762849,202.262849,1.0
124,202.262849,204.762849,1.0
124,204.762849,207.262849,1.0
124,207.262849,209.762849,1.0
124,209.762849,212.262849,1.0
124,212.262849,214.762849,1.0
124,214.762849,217.262849,1.0
124,217.262849,219.762849,1.0
124,219.762849,222.262849,1.0
124,222.262849,224.762849,1.0
124,224.762849,227.262849,1.0
124,227.262849,229.762849,1.0
124,229.762849,232.262849,1.0
124,232.262849,234.762849,1.0
124,234.762849,237.262849,1.0
124,237.262849,239.762849,1.0
124,239.762849,242.262849,1.0
124,242.262849,244.762849,1.0
124,244.762849,247.262849,1.0
124,247.262849,249.762849,1.0
124,249.762849,249.911197,1.0
125,0,122.4104271,0.0
125,122.4104271,123.2990739,2.0
125,123.2990739,125.7990739,2.0
125,125.7990739,128.2990739,1.0
125,128.2990739,130.7990739,1.0
125,130.7990739,133.2990739,1.0
125,133.2990739,135.7990739,1.0
125,135.7990739,138.2990739,1.0
125,138.2990739,140.7990739,1.0
125,140.7990739,143.2990739,1.0
125,143.2990739,145.7990739,1.0
125,145.7990739,148.2990739,1.0
125,148.2990739,150.7990739,1.0
125,150.7990739,153.2990739,1.0
125,153.2990739,155.7990739,1.0
125,155.7990739,158.2990739,1.0
125,158.2990739,160.7990739,1.0
125,160.7990739,163.2990739,1.0
125,163.2990739,165.7990739,1.0
125,165.7990739,168.2990739,1.0
125,168.2990739,170.7990739,1.0
125,170.7990739,173.2990739,2.0
125,173.2990739,175.7990739,2.0
125,175.7990739,178.2990739,2.0
125,178.2990739,180.7990739,2.0
125,180.7990739,183.2990739,2.0
125,183.2990739,185.7990739,1.0
125,185.7990739,188.2990739,2.0
125,188.2990739,190.7990739,1.0
125,190.7990739,193.2990739,1.0
125,193.2990739,195.7990739,1.0
125,195.7990739,198.2990739,1.0
125,198.2990739,200.7990739,2.0
125,200.7990739,203.2990739,2.0
125,203.2990739,205.7990739,1.0
125,205.7990739,208.2990739,1.0
125,208.2990739,210.7990739,1.0
125,210.7990739,213.2990739,1.0
125,213.2990739,215.7990739,1.0
125,215.7990739,218.2990739,2.0
125,218.2990739,220.7990739,2.0
125,220.7990739,223.2990739,2.0
125,223.2990739,225.7990739,2.0
125,225.7990739,228.2990739,2.0
125,228.2990739,230.7990739,1.0
125,230.7990739,233.2990739,1.0
125,233.2990739,235.7990739,1.0
125,235.7990739,238.2990739,1.0
125,238.2990739,240.7990739,2.0
125,240.7990739,243.2990739,1.0
125,243.2990739,245.7990739,2.0
125,245.7990739,248.2990739,2.0
125,248.2990739,250.7990739,2.0
125,250.7990739,253.2990739,2.0
125,253.2990739,255.7990739,1.0
125,255.7990739,257.4140215,2.0
126,0,98.98304307,0.0
126,98.98304307,100.4985912,3.0
126,100.4985912,102.9985912,2.0
126,102.9985912,105.4985912,1.0
126,105.4985912,107.9985912,1.0
126,107.9985912,110.4985912,1.0
126,110.4985912,112.9985912,1.0
126,112.9985912,115.4985912,1.0
126,115.4985912,117.9985912,1.0
126,117.9985912,120.4985912,1.0
126,120.4985912,122.9985912,1.0
126,122.9985912,125.4985912,1.0
126,125.4985912,127.9985912,1.0
126,127.9985912,130.4985912,1.0
126,130.4985912,132.9985912,1.0
126,132.9985912,135.4985912,1.0
126,135.4985912,137.9985912,1.0
126,137.9985912,140.4985912,1.0
126,140.4985912,142.9985912,1.0
126,142.9985912,145.4985912,1.0
126,145.4985912,147.9985912,1.0
126,147.9985912,150.4985912,1.0
126,150.4985912,152.9985912,2.0
126,152.9985912,155.4985912,2.0
126,155.4985912,157.9985912,1.0
126,157.9985912,160.4985912,2.0
126,160.4985912,162.9985912,1.0
126,162.9985912,165.4985912,1.0
126,165.4985912,167.9985912,2.0
126,167.9985912,170.4985912,2.0
126,170.4985912,172.9985912,2.0
126,172.9985912,175.4985912,2.0
126,175.4985912,177.9985912,2.0
126,177.9985912,180.4985912,2.0
126,180.4985912,182.9985912,2.0
126,182.9985912,185.4985912,1.0
126,185.4985912,187.9985912,1.0
126,187.9985912,190.4985912,1.0
126,190.4985912,192.9985912,1.0
126,192.9985912,195.4985912,1.0
126,195.4985912,197.9985912,1.0
126,197.9985912,200.4985912,1.0
126,200.4985912,202.9985912,1.0
126,202.9985912,205.4985912,1.0
126,205.4985912,207.9985912,1.0
126,207.9985912,210.4985912,1.0
126,210.4985912,212.9985912,1.0
126,212.9985912,215.4985912,1.0
126,215.4985912,217.9985912,1.0
126,217.9985912,220.4985912,1.0
126,220.4985912,222.9985912,1.0
126,222.9985912,225.4985912,1.0
126,225.4985912,227.9985912,1.0
126,227.9985912,230.4985912,1.0
126,230.4985912,232.9985912,1.0
126,232.9985912,235.4985912,1.0
126,235.4985912,237.9985912,1.0
126,237.9985912,240.4985912,1.0
126,240.4985912,242.9985912,1.0
126,242.9985912,245.4985912,1.0
126,245.4985912,247.9985912,1.0
126,247.9985912,250.4985912,1.0
126,250.4985912,252.9985912,1.0
126,252.9985912,255.4985912,1.0
126,255.4985912,257.9985912,1.0
126,257.9985912,260.4985912,1.0
126,260.4985912,262.9985912,1.0
126,262.9985912,263.6611991,1.0
127,0,100.1497532,0.0
127,100.1497532,100.8853816,1.0
127,100.8853816,103.3853816,1.0
127,103.3853816,105.8853816,1.0
127,105.8853816,108.3853816,1.0
127,108.3853816,110.8853816,1.0
127,110.8853816,113.3853816,1.0
127,113.3853816,115.8853816,1.0
127,115.8853816,118.3853816,1.0
127,118.3853816,120.8853816,1.0
127,120.8853816,123.3853816,1.0
127,123.3853816,125.8853816,1.0
127,125.8853816,128.3853816,1.0
127,128.3853816,130.8853816,1.0
127,130.8853816,133.3853816,1.0
127,133.3853816,135.8853816,1.0
127,135.8853816,138.3853816,1.0
127,138.3853816,140.8853816,1.0
127,140.8853816,143.3853816,1.0
127,143.3853816,145.8853816,1.0
127,145.8853816,148.3853816,1.0
127,148.3853816,150.8853816,1.0
127,150.8853816,153.3853816,1.0
127,153.3853816,155.8853816,1.0
127,155.8853816,158.3853816,1.0
127,158.3853816,160.8853816,1.0
127,160.8853816,163.3853816,2.0
127,163.3853816,165.8853816,2.0
127,165.8853816,168.3853816,2.0
127,168.3853816,170.8853816,2.0
127,170.8853816,173.3853816,2.0
127,173.3853816,175.8853816,1.0
127,175.8853816,178.3853816,1.0
127,178.3853816,180.8853816,1.0
127,180.8853816,183.3853816,1.0
127,183.3853816,185.8853816,1.0
127,185.8853816,188.3853816,1.0
127,188.3853816,190.8853816,1.0
127,190.8853816,193.3853816,1.0
127,193.3853816,195.8853816,1.0
127,195.8853816,198.3853816,1.0
127,198.3853816,200.8853816,1.0
127,200.8853816,203.3853816,1.0
127,203.3853816,205.8853816,1.0
127,205.8853816,208.3853816,1.0
127,208.3853816,210.8853816,1.0
127,210.8853816,213.3853816,1.0
127,213.3853816,215.8853816,1.0
127,215.8853816,218.3853816,1.0
127,218.3853816,220.8853816,1.0
127,220.8853816,223.3853816,1.0
127,223.3853816,225.8853816,1.0
127,225.8853816,228.3853816,1.0
127,228.3853816,230.8853816,1.0
127,230.8853816,233.3853816,1.0
127,233.3853816,235.8853816,1.0
127,235.8853816,238.3853816,1.0
127,238.3853816,240.8853816,1.0
127,240.8853816,243.3853816,1.0
127,243.3853816,245.8853816,1.0
127,245.8853816,248.3853816,1.0
127,248.3853816,248.7311219,2.0
128,0,107.2755837,0.0
128,107.2755837,107.4207572,1.0
128,107.4207572,109.9207572,1.0
128,109.9207572,112.4207572,1.0
128,112.4207572,114.9207572,1.0
128,114.9207572,117.4207572,1.0
128,117.4207572,119.9207572,1.0
128,119.9207572,122.4207572,1.0
128,122.4207572,124.9207572,1.0
128,124.9207572,127.4207572,1.0
128,127.4207572,129.9207572,1.0
128,129.9207572,132.4207572,1.0
128,132.4207572,134.9207572,1.0
128,134.9207572,137.4207572,1.0
128,137.4207572,139.9207572,1.0
128,139.9207572,142.4207572,1.0
128,142.4207572,144.9207572,1.0
128,144.9207572,147.4207572,1.0
128,147.4207572,149.9207572,1.0
128,149.9207572,152.4207572,1.0
128,152.4207572,154.9207572,1.0
128,154.9207572,157.4207572,1.0
128,157.4207572,159.9207572,1.0
128,159.9207572,162.4207572,1.0
128,162.4207572,164.9207572,1.0
128,164.9207572,167.4207572,1.0
128,167.4207572,169.9207572,1.0
128,169.9207572,172.4207572,1.0
128,172.4207572,174.9207572,2.0
128,174.9207572,177.4207572,2.0
128,177.4207572,179.9207572,2.0
128,179.9207572,182.4207572,1.0
128,182.4207572,184.9207572,1.0
128,184.9207572,187.4207572,1.0
128,187.4207572,189.9207572,1.0
128,189.9207572,192.4207572,1.0
128,192.4207572,194.9207572,1.0
128,194.9207572,197.4207572,1.0
128,197.4207572,199.9207572,1.0
128,199.9207572,202.4207572,1.0
128,202.4207572,204.9207572,1.0
128,204.9207572,207.4207572,1.0
128,207.4207572,209.9207572,1.0
128,209.9207572,212.4207572,1.0
128,212.4207572,214.9207572,1.0
128,214.9207572,217.4207572,1.0
128,217.4207572,219.9207572,1.0
128,219.9207572,222.4207572,1.0
128,222.4207572,224.9207572,1.0
128,224.9207572,227.4207572,1.0
128,227.4207572,228.2315329,1.0
129,0,226.9701846,0.0
129,226.9701846,228.1579999,1.0
129,228.1579999,230.6579999,1.0
129,230.6579999,233.1579999,1.0
129,233.1579999,235.6579999,2.0
129,235.6579999,238.1579999,2.0
129,238.1579999,240.6579999,2.0
129,240.6579999,243.1579999,1.0
129,243.1579999,245.6579999,1.0
129,245.6579999,248.1579999,1.0
129,248.1579999,250.6579999,1.0
129,250.6579999,253.1579999,1.0
129,253.1579999,255.6579999,1.0
129,255.6579999,258.1579999,2.0
129,258.1579999,260.6579999,2.0
129,260.6579999,263.1579999,2.0
129,263.1579999,265.6579999,2.0
129,265.6579999,268.1579999,2.0
129,268.1579999,270.6579999,1.0
129,270.6579999,273.1579999,1.0
129,273.1579999,275.6579999,1.0
129,275.6579999,278.1579999,1.0
129,278.1579999,280.6579999,1.0
129,280.6579999,283.1579999,1.0
129,283.1579999,285.6579999,1.0
129,285.6579999,288.1579999,1.0
129,288.1579999,290.6579999,1.0
129,290.6579999,293.1579999,1.0
129,293.1579999,295.6579999,1.0
129,295.6579999,298.1579999,1.0
129,298.1579999,300.6579999,1.0
129,300.6579999,303.1579999,1.0
129,303.1579999,305.6579999,2.0
129,305.6579999,308.1579999,1.0
129,308.1579999,310.6579999,2.0
129,310.6579999,311.7122856,2.0
130,0,124.1384385,0.0
130,124.1384385,125.5502234,2.0
130,125.5502234,128.0502234,1.0
130,128.0502234,130.5502234,1.0
130,130.5502234,133.0502234,2.0
130,133.0502234,135.5502234,2.0
130,135.5502234,138.0502234,2.0
130,138.0502234,140.5502234,1.0
130,140.5502234,143.0502234,1.0
130,143.0502234,145.5502234,1.0
130,145.5502234,148.0502234,1.0
130,148.0502234,150.5502234,1.0
130,150.5502234,153.0502234,1.0
130,153.0502234,155.5502234,1.0
130,155.5502234,158.0502234,2.0
130,158.0502234,160.5502234,2.0
130,160.5502234,163.0502234,1.0
130,163.0502234,165.5502234,1.0
130,165.5502234,168.0502234,1.0
130,168.0502234,170.5502234,2.0
130,170.5502234,173.0502234,2.0
130,173.0502234,175.5502234,2.0
130,175.5502234,178.0502234,2.0
130,178.0502234,180.5502234,2.0
130,180.5502234,183.0502234,2.0
130,183.0502234,185.5502234,2.0
130,185.5502234,188.0502234,1.0
130,188.0502234,190.5502234,2.0
130,190.5502234,193.0502234,2.0
130,193.0502234,195.5502234,1.0
130,195.5502234,198.0502234,1.0
130,198.0502234,200.5502234,1.0
130,200.5502234,203.0502234,1.0
130,203.0502234,205.5502234,1.0
130,205.5502234,208.0502234,1.0
130,208.0502234,210.5502234,1.0
130,210.5502234,213.0502234,1.0
130,213.0502234,215.5502234,2.0
130,215.5502234,218.0502234,2.0
130,218.0502234,220.5502234,2.0
130,220.5502234,223.0502234,2.0
130,223.0502234,225.5502234,1.0
130,225.5502234,228.0502234,1.0
130,228.0502234,230.5502234,2.0
130,230.5502234,233.0502234,1.0
130,233.0502234,235.5502234,1.0
130,235.5502234,238.0502234,2.0
130,238.0502234,240.5502234,2.0
130,240.5502234,243.0502234,2.0
130,243.0502234,245.5502234,2.0
130,245.5502234,248.0502234,2.0
130,248.0502234,250.5502234,2.0
130,250.5502234,253.0502234,2.0
130,253.0502234,255.5502234,2.0
130,255.5502234,258.0502234,2.0
130,258.0502234,260.5502234,2.0
130,260.5502234,263.0502234,1.0
130,263.0502234,265.5502234,2.0
130,265.5502234,268.0502234,2.0
130,268.0502234,270.5502234,1.0
130,270.5502234,273.0502234,1.0
130,273.0502234,275.5502234,1.0
130,275.5502234,278.0502234,1.0
130,278.0502234,280.5502234,1.0
130,280.5502234,283.0502234,2.0
130,283.0502234,285.5502234,2.0
130,285.5502234,288.0502234,2.0
130,288.0502234,290.5502234,2.0
130,290.5502234,293.0502234,2.0
130,293.0502234,293.6180289,1.0
131,0,157.2154142,0.0
131,157.2154142,157.404081,2.0
131,157.404081,159.904081,1.0
131,159.904081,162.404081,2.0
131,162.404081,164.904081,2.0
131,164.904081,167.404081,2.0
131,167.404081,169.904081,2.0
131,169.904081,172.404081,2.0
131,172.404081,174.904081,2.0
131,174.904081,177.404081,2.0
131,177.404081,179.904081,3.0
131,179.904081,182.404081,2.0
131,182.404081,184.904081,2.0
