midx;midy;midz
10565;10695;3905
10575;10695;3905
10565;10685;3915
10575;10685;3915
10565;10695;3915
10575;10695;3915
10585;10685;3905
10595;10685;3905
10585;10695;3905
10595;10695;3905
10585;10685;3915
10595;10685;3915
10585;10695;3915
10595;10695;3915
10605;10685;3905
10615;10685;3905
10605;10695;3905
10615;10695;3905
10605;10685;3915
10615;10685;3915
10605;10695;3915
10615;10695;3915
10625;10685;3905
10635;10685;3905
10625;10695;3905
10635;10695;3905
10625;10685;3915
10635;10685;3915
10625;10695;3915
10635;10695;3915
10645;10685;3905
10655;10685;3905
10645;10695;3905
10655;10695;3905
10645;10685;3915
10655;10685;3915
10645;10695;3915
10655;10695;3915
10665;10685;3905
10675;10685;3905
10665;10695;3905
10675;10695;3905
10665;10685;3915
10675;10685;3915
10665;10695;3915
10675;10695;3915
10685;10685;3905
10695;10685;3905
10685;10695;3905
10695;10695;3905
10685;10685;3915
10695;10685;3915
10685;10695;3915
10695;10695;3915
10705;10685;3905
10705;10695;3905
10715;10695;3905
10705;10685;3915
10715;10685;3915
10705;10695;3915
10715;10695;3915
10725;10685;3915
10735;10685;3915
10725;10695;3915
10735;10695;3915
10745;10685;3915
10755;10685;3915
10745;10695;3915
10755;10695;3915
10765;10685;3915
10775;10685;3915
10765;10695;3915
10775;10695;3915
10785;10685;3915
10795;10685;3915
10785;10695;3915
10795;10695;3915
10805;10685;3915
10815;10685;3915
10805;10695;3915
10815;10695;3915
10825;10685;3915
10835;10685;3915
10825;10695;3915
10835;10695;3915
10845;10685;3915
10855;10685;3915
10845;10695;3915
10855;10695;3915
10865;10685;3915
10865;10695;3915
10535;10705;3915
10535;10715;3915
10555;10715;3905
10545;10705;3915
10555;10705;3915
10545;10715;3915
10555;10715;3915
10565;10705;3905
10575;10705;3905
10565;10715;3905
10575;10715;3905
10565;10705;3915
10575;10705;3915
10565;10715;3915
10575;10715;3915
10585;10705;3905
10595;10705;3905
10585;10715;3905
10595;10715;3905
10585;10705;3915
10595;10705;3915
10585;10715;3915
10595;10715;3915
10605;10705;3905
10615;10705;3905
10605;10715;3905
10615;10715;3905
10605;10705;3915
10615;10705;3915
10605;10715;3915
10615;10715;3915
10625;10705;3905
10635;10705;3905
10625;10715;3905
10635;10715;3905
10625;10705;3915
10635;10705;3915
10625;10715;3915
10635;10715;3915
10645;10705;3905
10655;10705;3905
10645;10715;3905
10655;10715;3905
10645;10705;3915
10655;10705;3915
10645;10715;3915
10655;10715;3915
10665;10705;3905
10675;10705;3905
10665;10715;3905
10675;10715;3905
10665;10705;3915
10675;10705;3915
10665;10715;3915
10675;10715;3915
10685;10705;3905
10695;10705;3905
10685;10715;3905
10695;10715;3905
10685;10705;3915
10695;10705;3915
10685;10715;3915
10695;10715;3915
10705;10705;3905
10715;10705;3905
10705;10715;3905
10715;10715;3905
10705;10705;3915
10715;10705;3915
10705;10715;3915
10715;10715;3915
10725;10705;3905
10725;10715;3905
10735;10715;3905
10725;10705;3915
10735;10705;3915
10725;10715;3915
10735;10715;3915
10745;10705;3915
10755;10705;3915
10745;10715;3915
10755;10715;3915
10765;10705;3915
10775;10705;3915
10765;10715;3915
10775;10715;3915
10785;10705;3915
10795;10705;3915
10785;10715;3915
10795;10715;3915
10805;10705;3915
10815;10705;3915
10805;10715;3915
10815;10715;3915
10825;10705;3915
10835;10705;3915
10825;10715;3915
10835;10715;3915
10845;10705;3915
10855;10705;3915
10845;10715;3915
10855;10715;3915
10865;10705;3915
10535;10725;3915
10525;10735;3915
10535;10735;3915
10555;10725;3905
10555;10735;3905
10545;10725;3915
10555;10725;3915
10545;10735;3915
10555;10735;3915
10565;10725;3905
10575;10725;3905
10565;10735;3905
10575;10735;3905
10565;10725;3915
10575;10725;3915
10565;10735;3915
10575;10735;3915
10585;10725;3905
10595;10725;3905
10585;10735;3905
10595;10735;3905
10585;10725;3915
10595;10725;3915
10585;10735;3915
10595;10735;3915
10605;10725;3905
10615;10725;3905
10605;10735;3905
10615;10735;3905
10605;10725;3915
10615;10725;3915
10605;10735;3915
10615;10735;3915
10625;10725;3905
10635;10725;3905
10625;10735;3905
10635;10735;3905
10625;10725;3915
10635;10725;3915
10625;10735;3915
10635;10735;3915
10645;10725;3905
10655;10725;3905
10645;10735;3905
10655;10735;3905
10645;10725;3915
10655;10725;3915
10645;10735;3915
10655;10735;3915
10665;10725;3905
10675;10725;3905
10665;10735;3905
10675;10735;3905
10665;10725;3915
10675;10725;3915
10665;10735;3915
10675;10735;3915
10685;10725;3905
10695;10725;3905
10685;10735;3905
10695;10735;3905
10685;10725;3915
10695;10725;3915
10685;10735;3915
10695;10735;3915
10705;10725;3905
10715;10725;3905
10705;10735;3905
10715;10735;3905
10705;10725;3915
10715;10725;3915
10705;10735;3915
10715;10735;3915
10725;10725;3905
10735;10725;3905
10725;10735;3905
10735;10735;3905
10725;10725;3915
10735;10725;3915
10725;10735;3915
10735;10735;3915
10745;10725;3905
10745;10735;3905
10755;10735;3905
10745;10725;3915
10755;10725;3915
10745;10735;3915
10755;10735;3915
10765;10735;3905
10765;10725;3915
10775;10725;3915
10765;10735;3915
10775;10735;3915
10785;10725;3915
10795;10725;3915
10785;10735;3915
10795;10735;3915
10805;10725;3915
10815;10725;3915
10805;10735;3915
10815;10735;3915
10825;10725;3915
10835;10725;3915
10825;10735;3915
10835;10735;3915
10845;10725;3915
10855;10725;3915
10845;10735;3915
10855;10735;3915
10525;10745;3915
10535;10745;3915
10525;10755;3915
10535;10755;3915
10555;10745;3905
10545;10755;3905
10555;10755;3905
10545;10745;3915
10555;10745;3915
10545;10755;3915
10555;10755;3915
10565;10745;3905
10575;10745;3905
10565;10755;3905
10575;10755;3905
10565;10745;3915
10575;10745;3915
10565;10755;3915
10575;10755;3915
10585;10745;3905
10595;10745;3905
10585;10755;3905
10595;10755;3905
10585;10745;3915
10595;10745;3915
10585;10755;3915
10595;10755;3915
10605;10745;3905
10615;10745;3905
10605;10755;3905
10615;10755;3905
10605;10745;3915
10615;10745;3915
10605;10755;3915
10615;10755;3915
10625;10745;3905
10635;10745;3905
10625;10755;3905
10635;10755;3905
10625;10745;3915
10635;10745;3915
10625;10755;3915
10635;10755;3915
10645;10745;3905
10655;10745;3905
10645;10755;3905
10655;10755;3905
10645;10745;3915
10655;10745;3915
10645;10755;3915
10655;10755;3915
10665;10745;3905
10675;10745;3905
10665;10755;3905
10675;10755;3905
10665;10745;3915
10675;10745;3915
10665;10755;3915
10675;10755;3915
10685;10745;3905
10695;10745;3905
10685;10755;3905
10695;10755;3905
10685;10745;3915
10695;10745;3915
10685;10755;3915
10695;10755;3915
10705;10745;3905
10715;10745;3905
10705;10755;3905
10715;10755;3905
10705;10745;3915
10715;10745;3915
10705;10755;3915
10715;10755;3915
10725;10745;3905
10735;10745;3905
10725;10755;3905
10735;10755;3905
10725;10745;3915
10735;10745;3915
10725;10755;3915
10735;10755;3915
10745;10745;3905
10755;10745;3905
10745;10755;3905
10755;10755;3905
10745;10745;3915
10755;10745;3915
10745;10755;3915
10755;10755;3915
10765;10745;3905
10775;10745;3905
10765;10755;3905
10775;10755;3905
10765;10745;3915
10775;10745;3915
10765;10755;3915
10775;10755;3915
10785;10755;3905
10785;10745;3915
10795;10745;3915
10785;10755;3915
10795;10755;3915
10805;10745;3915
10815;10745;3915
10805;10755;3915
10815;10755;3915
10825;10745;3915
10835;10745;3915
10825;10755;3915
10835;10755;3915
10845;10745;3915
10855;10745;3915
10845;10755;3915
10855;10755;3915
10525;10765;3915
10535;10765;3915
10525;10775;3915
10535;10775;3915
10545;10765;3905
10555;10765;3905
10545;10775;3905
10555;10775;3905
10545;10765;3915
10555;10765;3915
10545;10775;3915
10555;10775;3915
10565;10765;3905
10575;10765;3905
10565;10775;3905
10575;10775;3905
10565;10765;3915
10575;10765;3915
10565;10775;3915
10575;10775;3915
10585;10765;3905
10595;10765;3905
10585;10775;3905
10595;10775;3905
10585;10765;3915
10595;10765;3915
10585;10775;3915
10595;10775;3915
10605;10765;3905
10615;10765;3905
10605;10775;3905
10615;10775;3905
10605;10765;3915
10615;10765;3915
10605;10775;3915
10615;10775;3915
10625;10765;3905
10635;10765;3905
10625;10775;3905
10635;10775;3905
10625;10765;3915
10635;10765;3915
10625;10775;3915
10635;10775;3915
10645;10765;3905
10655;10765;3905
10645;10775;3905
10655;10775;3905
10645;10765;3915
10655;10765;3915
10645;10775;3915
10655;10775;3915
10665;10765;3905
10675;10765;3905
10665;10775;3905
10675;10775;3905
10665;10765;3915
10675;10765;3915
10665;10775;3915
10675;10775;3915
10685;10765;3905
10695;10765;3905
10685;10775;3905
10695;10775;3905
10685;10765;3915
10695;10765;3915
10685;10775;3915
10695;10775;3915
10705;10765;3905
10715;10765;3905
10705;10775;3905
10715;10775;3905
10705;10765;3915
10715;10765;3915
10705;10775;3915
10715;10775;3915
10725;10765;3905
10735;10765;3905
10725;10775;3905
10735;10775;3905
10725;10765;3915
10735;10765;3915
10725;10775;3915
10735;10775;3915
10745;10765;3905
10755;10765;3905
10745;10775;3905
10755;10775;3905
10745;10765;3915
10755;10765;3915
10745;10775;3915
10755;10775;3915
10765;10765;3905
10775;10765;3905
10765;10775;3905
10775;10775;3905
10765;10765;3915
10775;10765;3915
10765;10775;3915
10775;10775;3915
10785;10765;3905
10795;10765;3905
10785;10775;3905
10795;10775;3905
10785;10765;3915
10795;10765;3915
10785;10775;3915
10795;10775;3915
10805;10765;3915
10815;10765;3915
10805;10775;3915
10815;10775;3915
10825;10765;3915
10835;10765;3915
10825;10775;3915
10835;10775;3915
10845;10765;3915
10845;10775;3915
10515;10795;3915
10525;10785;3915
10535;10785;3915
10525;10795;3915
10535;10795;3915
10545;10785;3905
10555;10785;3905
10545;10795;3905
10555;10795;3905
10545;10785;3915
10555;10785;3915
10545;10795;3915
10555;10795;3915
10565;10785;3905
10575;10785;3905
10565;10795;3905
10575;10795;3905
10565;10785;3915
10575;10785;3915
10565;10795;3915
10575;10795;3915
10585;10785;3905
10595;10785;3905
10585;10795;3905
10595;10795;3905
10585;10785;3915
10595;10785;3915
10585;10795;3915
10595;10795;3915
10605;10785;3905
10615;10785;3905
10605;10795;3905
10615;10795;3905
10605;10785;3915
10615;10785;3915
10605;10795;3915
10615;10795;3915
10625;10785;3905
10635;10785;3905
10625;10795;3905
10635;10795;3905
10625;10785;3915
10635;10785;3915
10625;10795;3915
10635;10795;3915
10645;10785;3905
10655;10785;3905
10645;10795;3905
10655;10795;3905
10645;10785;3915
10655;10785;3915
10645;10795;3915
10655;10795;3915
10665;10785;3905
10675;10785;3905
10665;10795;3905
10675;10795;3905
10665;10785;3915
10675;10785;3915
10665;10795;3915
10675;10795;3915
10685;10785;3905
10695;10785;3905
10685;10795;3905
10695;10795;3905
10685;10785;3915
10695;10785;3915
10685;10795;3915
10695;10795;3915
10705;10785;3905
10715;10785;3905
10705;10795;3905
10715;10795;3905
10705;10785;3915
10715;10785;3915
10705;10795;3915
10715;10795;3915
10725;10785;3905
10735;10785;3905
10725;10795;3905
10735;10795;3905
10725;10785;3915
10735;10785;3915
10725;10795;3915
10735;10795;3915
10745;10785;3905
10755;10785;3905
10745;10795;3905
10755;10795;3905
10745;10785;3915
10755;10785;3915
10745;10795;3915
10755;10795;3915
10765;10785;3905
10775;10785;3905
10765;10795;3905
10775;10795;3905
10765;10785;3915
10775;10785;3915
10765;10795;3915
10775;10795;3915
10785;10785;3905
10795;10785;3905
10785;10795;3905
10795;10795;3905
10785;10785;3915
10795;10785;3915
10785;10795;3915
10795;10795;3915
10805;10785;3905
10805;10795;3905
10815;10795;3905
10805;10785;3915
10815;10785;3915
10805;10795;3915
10815;10795;3915
10825;10785;3915
10835;10785;3915
10825;10795;3915
10835;10795;3915
10845;10785;3915
10855;10785;3915
10845;10795;3915
10855;10795;3915
10515;10805;3915
10515;10815;3915
10535;10815;3905
10525;10805;3915
10535;10805;3915
10525;10815;3915
10535;10815;3915
10545;10805;3905
10555;10805;3905
10545;10815;3905
10555;10815;3905
10545;10805;3915
10555;10805;3915
10545;10815;3915
10555;10815;3915
10565;10805;3905
10575;10805;3905
10565;10815;3905
10575;10815;3905
10565;10805;3915
10575;10805;3915
10565;10815;3915
10575;10815;3915
10585;10805;3905
10595;10805;3905
10585;10815;3905
10595;10815;3905
10585;10805;3915
10595;10805;3915
10585;10815;3915
10595;10815;3915
10605;10805;3905
10615;10805;3905
10605;10815;3905
10615;10815;3905
10605;10805;3915
10615;10805;3915
10605;10815;3915
10615;10815;3915
10625;10805;3905
10635;10805;3905
10625;10815;3905
10635;10815;3905
10625;10805;3915
10635;10805;3915
10625;10815;3915
10635;10815;3915
10645;10805;3905
10655;10805;3905
10645;10815;3905
10655;10815;3905
10645;10805;3915
10655;10805;3915
10645;10815;3915
10655;10815;3915
10665;10805;3905
10675;10805;3905
10665;10815;3905
10675;10815;3905
10665;10805;3915
10675;10805;3915
10665;10815;3915
10675;10815;3915
10685;10805;3905
10695;10805;3905
10685;10815;3905
10695;10815;3905
10685;10805;3915
10695;10805;3915
10685;10815;3915
10695;10815;3915
10705;10805;3905
10715;10805;3905
10705;10815;3905
10715;10815;3905
10705;10805;3915
10715;10805;3915
10705;10815;3915
10715;10815;3915
10725;10805;3905
10735;10805;3905
10725;10815;3905
10735;10815;3905
10725;10805;3915
10735;10805;3915
10725;10815;3915
10735;10815;3915
10745;10805;3905
10755;10805;3905
10745;10815;3905
10755;10815;3905
10745;10805;3915
10755;10805;3915
10745;10815;3915
10755;10815;3915
10765;10805;3905
10775;10805;3905
10765;10815;3905
10775;10815;3905
10765;10805;3915
10775;10805;3915
10765;10815;3915
10775;10815;3915
10785;10805;3905
10795;10805;3905
10785;10815;3905
10795;10815;3905
10785;10805;3915
10795;10805;3915
10785;10815;3915
10795;10815;3915
10805;10805;3905
10815;10805;3905
10805;10815;3905
10815;10815;3905
10805;10805;3915
10815;10805;3915
10805;10815;3915
10815;10815;3915
10825;10805;3915
10835;10805;3915
10825;10815;3915
10835;10815;3915
10845;10805;3915
10855;10805;3915
10845;10815;3915
10855;10815;3915
10515;10825;3915
10515;10835;3915
10535;10825;3905
10535;10835;3905
10525;10825;3915
10535;10825;3915
10525;10835;3915
10535;10835;3915
10545;10825;3905
10555;10825;3905
10545;10835;3905
10555;10835;3905
10545;10825;3915
10555;10825;3915
10545;10835;3915
10555;10835;3915
10565;10825;3905
10575;10825;3905
10565;10835;3905
10575;10835;3905
10565;10825;3915
10575;10825;3915
10565;10835;3915
10575;10835;3915
10585;10825;3905
10595;10825;3905
10585;10835;3905
10595;10835;3905
10585;10825;3915
10595;10825;3915
10585;10835;3915
10595;10835;3915
10605;10825;3905
10615;10825;3905
10605;10835;3905
10615;10835;3905
10605;10825;3915
10615;10825;3915
10605;10835;3915
10615;10835;3915
10625;10825;3905
10635;10825;3905
10625;10835;3905
10635;10835;3905
10625;10825;3915
10635;10825;3915
10625;10835;3915
10635;10835;3915
10645;10825;3905
10655;10825;3905
10645;10835;3905
10655;10835;3905
10645;10825;3915
10655;10825;3915
10645;10835;3915
10655;10835;3915
10665;10825;3905
10675;10825;3905
10665;10835;3905
10675;10835;3905
10665;10825;3915
10675;10825;3915
10665;10835;3915
10675;10835;3915
10685;10825;3905
10695;10825;3905
10685;10835;3905
10695;10835;3905
10685;10825;3915
10695;10825;3915
10685;10835;3915
10695;10835;3915
10705;10825;3905
10715;10825;3905
10705;10835;3905
10715;10835;3905
10705;10825;3915
10715;10825;3915
10705;10835;3915
10715;10835;3915
10725;10825;3905
10735;10825;3905
10725;10835;3905
10735;10835;3905
10725;10825;3915
10735;10825;3915
10725;10835;3915
10735;10835;3915
10745;10825;3905
10755;10825;3905
10745;10835;3905
10755;10835;3905
10745;10825;3915
10755;10825;3915
10745;10835;3915
10755;10835;3915
10765;10825;3905
10775;10825;3905
10765;10835;3905
10775;10835;3905
10765;10825;3915
10775;10825;3915
10765;10835;3915
10775;10835;3915
10785;10825;3905
10795;10825;3905
10785;10835;3905
10795;10835;3905
10785;10825;3915
10795;10825;3915
10785;10835;3915
10795;10835;3915
10805;10825;3905
10815;10825;3905
10805;10835;3905
10815;10835;3905
10805;10825;3915
10815;10825;3915
10805;10835;3915
10815;10835;3915
10825;10825;3905
10825;10835;3905
10825;10825;3915
10835;10825;3915
10825;10835;3915
10835;10835;3915
10845;10825;3915
10855;10825;3915
10845;10835;3915
10855;10835;3915
10865;10835;3915
10515;10845;3915
10515;10855;3915
10535;10845;3905
10535;10855;3905
10525;10845;3915
10535;10845;3915
10525;10855;3915
10535;10855;3915
10545;10845;3905
10555;10845;3905
10545;10855;3905
10555;10855;3905
10545;10845;3915
10555;10845;3915
10545;10855;3915
10555;10855;3915
10565;10845;3905
10575;10845;3905
10565;10855;3905
10575;10855;3905
10565;10845;3915
10575;10845;3915
10565;10855;3915
10575;10855;3915
10585;10845;3905
10595;10845;3905
10585;10855;3905
10595;10855;3905
10585;10845;3915
10595;10845;3915
10585;10855;3915
10595;10855;3915
10605;10845;3905
10615;10845;3905
10605;10855;3905
10615;10855;3905
10605;10845;3915
10615;10845;3915
10605;10855;3915
10615;10855;3915
10625;10845;3905
10635;10845;3905
10625;10855;3905
10635;10855;3905
10625;10845;3915
10635;10845;3915
10625;10855;3915
10635;10855;3915
10645;10845;3905
10655;10845;3905
10645;10855;3905
10655;10855;3905
10645;10845;3915
10655;10845;3915
10645;10855;3915
10655;10855;3915
10665;10845;3905
10675;10845;3905
10665;10855;3905
10675;10855;3905
10665;10845;3915
10675;10845;3915
10665;10855;3915
10675;10855;3915
10685;10845;3905
10695;10845;3905
10685;10855;3905
10695;10855;3905
10685;10845;3915
10695;10845;3915
10685;10855;3915
10695;10855;3915
10705;10845;3905
10715;10845;3905
10705;10855;3905
10715;10855;3905
10705;10845;3915
10715;10845;3915
10705;10855;3915
10715;10855;3915
10725;10845;3905
10735;10845;3905
10725;10855;3905
10735;10855;3905
10725;10845;3915
10735;10845;3915
10725;10855;3915
10735;10855;3915
10745;10845;3905
10755;10845;3905
10745;10855;3905
10755;10855;3905
10745;10845;3915
10755;10845;3915
10745;10855;3915
10755;10855;3915
10765;10845;3905
10775;10845;3905
10765;10855;3905
10775;10855;3905
10765;10845;3915
10775;10845;3915
10765;10855;3915
10775;10855;3915
10785;10845;3905
10795;10845;3905
10785;10855;3905
10795;10855;3905
10785;10845;3915
10795;10845;3915
10785;10855;3915
10795;10855;3915
10805;10845;3905
10815;10845;3905
10805;10855;3905
10815;10855;3905
10805;10845;3915
10815;10845;3915
10805;10855;3915
10815;10855;3915
10825;10845;3905
10835;10845;3905
10825;10855;3905
10835;10855;3905
10825;10845;3915
10835;10845;3915
10825;10855;3915
10835;10855;3915
10845;10845;3915
10855;10845;3915
10845;10855;3915
10855;10855;3915
10865;10845;3915
10865;10855;3915
10515;10865;3915
10515;10875;3915
10535;10865;3905
10535;10875;3905
10525;10865;3915
10535;10865;3915
10525;10875;3915
10535;10875;3915
10545;10865;3905
10555;10865;3905
10545;10875;3905
10555;10875;3905
10545;10865;3915
10555;10865;3915
10545;10875;3915
10555;10875;3915
10565;10865;3905
10575;10865;3905
10565;10875;3905
10575;10875;3905
10565;10865;3915
10575;10865;3915
10565;10875;3915
10575;10875;3915
10585;10865;3905
10595;10865;3905
10585;10875;3905
10595;10875;3905
10585;10865;3915
10595;10865;3915
10585;10875;3915
10595;10875;3915
10605;10865;3905
10615;10865;3905
10605;10875;3905
10615;10875;3905
10605;10865;3915
10615;10865;3915
10605;10875;3915
10615;10875;3915
10625;10865;3905
10635;10865;3905
10625;10875;3905
